text,all_keyphrases,best_keyphrase,bertscore,all_scores
"ms. bedolla's job is to lobby for illegal workers, and this fact makes all of her arguments subject to question. this is standard advocacy talk- the illegal's do the work american's won't do/can't do, and her georgia example where former convicts, hardly a representative population, were cited as evidence is typical of the distortions practiced by these advoctes. if the farmers want legal workers, then they should pay them a living wage, and americans should pay the higher resulting prices for the food that they consume .the implication that american's are not hard workers is not borne out by our history.","['Lobbying for illegal workers', ""Illegal immigrants' work"", 'Distorted advocacy arguments', 'Living wage for farmworkers', ""American worker's history""]",Lobbying for illegal workers,0.8424345254898071,"[0.8424345254898071, 0.808244526386261, 0.8178831338882446, 0.8371064066886902, 0.8133863806724548]"
"ms. maryann keller has no awareness of social accounting. her logic is based solely on a dollars and cents, profit and loss mentality. if she would factor in the savings in health costs from pollution eliminated and political advantage from elimination of middle east oil dependence perhaps she might see the light.","['Social accounting unawareness', 'Profit and loss mentality', 'Health cost savings', 'Political advantage', 'Oil dependence elimination']",Profit and loss mentality,0.8390029072761536,"[0.8373780846595764, 0.8390029072761536, 0.8309471607208252, 0.8222134113311768, 0.8342918157577515]"
"ms. slaton howell perfectly articulates exactly why no religious excemptions should ever be allowed, especially those that fly in the face of child welfare and the common good. it surprises me that so thin an argument could actually be published in the nytimes.","['Religious exemptions', 'Child welfare', 'Common good', 'Thin argument', 'NYTimes publication']",Thin argument,0.8327410817146301,"[0.80901700258255, 0.8296678066253662, 0.8088973760604858, 0.8327410817146301, 0.8138002157211304]"
"muddled thinking here. muslims so often point out with alacrity that specific clothing (i.e., covering) is not defined in the koran, yet here we are exposed to a islamocentric defense of rules of female dress that are designed to restrict a woman's freedom. these public displays of religion, from yamakas to burkhas are offensive to those who hate religious tyranny, but, alas, must be tolerated. but don't tell me it's done for feminist reasons. there's nothing feminist at all about the three abrahamic religions, which, together with their oppression of women, are used to justify so much violence today.","['muddled thinking', 'Islamocentric defense of dress codes', 'religious tyranny', 'oppression of women', ""abrahamic religions' violence""]",Islamocentric defense of dress codes,0.857207179069519,"[0.8460859060287476, 0.857207179069519, 0.8216908574104309, 0.8163232207298279, 0.8424129486083984]"
"muslim women blathering on about solidarity, or the feminism implied by the head scarf, or whatever, are of course free to blather on. but to wear the head scarf here, in western society, sends this message to people like me: ""i do not value, or want to value, the meaning of western culture's freedoms. by wearing my head scarf in this public space we share, i declare first and foremost that i am a muslim, and that i am different from you."" thought: what if we all went about wearing funny hats declaring our religious allegiances? wouldn't that be the end of any idea of a shared public space? p.s. mary wollstonecraft must be rolling over in her grave.","['Head scarf symbolism', 'Western cultural values', 'Religious allegiance', 'Shared public space', 'Muslim identity']",Shared public space,0.819611132144928,"[0.8138909339904785, 0.8078424334526062, 0.8003765940666199, 0.819611132144928, 0.7881794571876526]"
"my primary care physician says: ""don't google, that's why i'm here."" but, sometimes he's not there, and so i see another physician in the clinic. and they may do something questionable for which i am grateful i can investigate using google.","['Primary care physician advice', 'Physician unavailability', 'Questionable medical actions', 'Google for medical investigation', 'Self-directed medical research']",Primary care physician advice,0.83491450548172,"[0.83491450548172, 0.8158020377159119, 0.8206976056098938, 0.8219338655471802, 0.8311371207237244]"
"my alma mater, last i checked, has over 50% out of state students. i would never have believed how actively they recruited those students had it not been for a vacation several years ago in new york city. while perusing the sunday times over morning coffee, i saw a full page ad encouraging new yorkers to consider indiana university for their education. i'm sure other state schools do the same. i know there are funding issues as the state legislatures pull back their money, but it's sad to see out of staters so actively enticed solely because of their checkbooks paying that out of state tuition.","['Out-of-state students', 'Active recruitment', 'University advertising', 'Funding issues', 'Out-of-state tuition']",Out-of-state students,0.8372947573661804,"[0.8372947573661804, 0.809951663017273, 0.7947497367858887, 0.8083386421203613, 0.8357880711555481]"
"my comprehensive high school sex education course was one of the most valuable to me of all my subjects. my high school classmates and i were the guinea pigs for the pilot program at lsu's university lab school in 1953. the course was quite comprehensive. it covered the mechanics, contraception, vd, prostitution, deviant sexual behavior. i don't recall the word abstinence being used. however, the teacher, j.q. long, emphasized that sex should be more than a physical act with potentially serious consequences, physical and psychological, and was not to be undertaken casually. twenty-five years later i was amazed when some parents in my children's school in michigan objected to the sex education courses which i'm pretty sure were less comprehensive than mine thirty years before in louisiana.","['High school sex education', 'Comprehensive sex education course', 'Pilot program 1953', 'Sex education mechanics & contraception', 'Parents object to sex education']",High school sex education,0.8500517010688782,"[0.8500517010688782, 0.8485732674598694, 0.8185997605323792, 0.8282132148742676, 0.8432583212852478]"
"my daughter was rejected by four uc schools, and yet, was accepted to nyu, boston university, north eastern, george washington, and university of maryland. she had a 3.9 gpa, multiple ap courses and 2200 on her sat. it would have been nice to have the option to pay in-state college tuition, which is a fraction of the cost of sending her to a private out of state university. she is thriving at nyu and she is fortunate that i could afford to send her there. i have been taxes for decades as a resident of california and was denied access to one of the best university systems in the us. something is wrong with the system.","['UC school rejection', 'NYU acceptance', 'High GPA and SAT score', 'Out-of-state tuition cost', 'California tax issue']",Out-of-state tuition cost,0.8268617391586304,"[0.8263207674026489, 0.7916375994682312, 0.8029271960258484, 0.8268617391586304, 0.7968077063560486]"
"my daughter, the salutatorian of her high school, answered my comment about how the children of the active pta parents were receiving all the awards, and maybe some people would find that wrong, replied, ""it just proves that parental involvement equals student achievement."" when people asked her how come she and her brother and sister never got in trouble and did well in school, she said, ""we weren't offered any other options."" when i threw out the nintendo because my mother became addicted to it, and i realized my children were more vulnerable, the neighbors were aghast. my oldest is a special education teacher with a masters, my middle daughter is working at a museum at the same time as finishing up her masters, and my son, who just graduated college is applying to schools for his masters. despite all the people who told me, ""if you do that, your children won't be your friends,"" we are all fine. these people aren't my friends anymore, and i don't miss them a bit. your job is to be the parent first, friendship between equal adults is the goal.","['Parental involvement equals student achievement', 'No other options offered', ""Children's vulnerability to addiction"", 'Prioritizing parenting over friendship', 'Successful children despite criticism']",Parental involvement equals student achievement,0.834189236164093,"[0.834189236164093, 0.8070406317710876, 0.8123434782028198, 0.7927351593971252, 0.8093072175979614]"
"my doctor never talks to me except to tell me that procedure to have done next and what medication to take at what dose until i see him next. i would not know the slightest thing about my autoimmune illness if i had waited for dr. in real life to tell me. i have learned some valuable things on the internet. for example, my autoimmune illness can be triggered by estrogen and by vitamin e and by soy. my doctor kept telling me that it wasn't the fault of the high amount of soy in my diet that i got sick. turned out he was wrong. i cut soy out of my diet completely and lo and behold, the test numbers that are the only thing my doctor ever pays attention to went down and he told me i could start cutting back on prednisone. if you've ever taken prednisone, then you understand that being told that you can stop taking it is truly one of the greatest joys possible in this life. i never would have experienced that joy, i'd still be 40 pounds overweight, cranky and depressed on prednisone, if not for dr. internet.","[""Doctor's limited communication"", 'Autoimmune illness triggers', ""Soy's role in illness"", 'Prednisone reduction', ""Internet's medical value""]",Autoimmune illness triggers,0.8042669892311096,"[0.7950662970542908, 0.8042669892311096, 0.8010789752006531, 0.795996367931366, 0.7950609922409058]"
"my first class came back to see if i would return--such was the nature of my terror and inexperience. it didn't take long to pick up the basics, but 42 years later i'm so much better and more consistent. i know how to be more generous and more demanding at the same time, and i know how to catch the fragile students before they tune out or disappear. and the need to innovate doesn't come from the teaching style du jour: it comes from a continuous involvement and pleasure in getting better at what you do.experience counts.","['initial fear and inexperience', 'rapid skill acquisition', 'improved consistency', 'generosity and demand', 'continuous improvement']",initial fear and inexperience,0.8394972085952759,"[0.8394972085952759, 0.8134775161743164, 0.8190352320671082, 0.7986932396888733, 0.8110501766204834]"
"my first job back in the 1970s was minimum wage. i worked in the evenings monday through saturday unloading trucks and stocking shelves at a now defunct chain store similar to a target. the schedule kept me out of trouble. but more importantly our store had a manager, a co-manager, an assistant manager, a manager trainees and about 100 employees. and every member of management treated every employee, including me, #100 on the list of 100, with tremendous respect and truly believed that we all have to want to be there in order for us to be productive. did i mention the store is now defunct? it seems that such wonderful management practices, that formed me as a young adult and which i have attempted to carry on today, are just not sufficiently profitable.","['Minimum wage job', 'Evening work schedule', 'Defunct chain store', 'Respectful management', 'Profitability vs. respect']",Defunct chain store,0.8372405171394348,"[0.8255413174629211, 0.8094539642333984, 0.8372405171394348, 0.798621416091919, 0.8196128606796265]"
"my first job out of grad school did involve signing a non-compete clause, but it included a provision that the company would continue to pay me for the duration of the non-compete period if the clause was preventing me from getting a new job. this seemed acceptable to me at the time, and when i left i changed fields entirely so it didn't actually matter.","['Non-compete clause', 'Continued salary provision', 'Job change', 'Field change', 'Non-compete irrelevant']",Non-compete clause,0.8406841158866882,"[0.8406841158866882, 0.8165237307548523, 0.8084470629692078, 0.8060440421104431, 0.8265441656112671]"
"my girls' friend was texting through a movie, texting while we were eating, texting while we are at the beach - until we took the phone away. i don't know if playing, staring at waves break, or following the action on the screen is better than texting friends. but i know this girls cannot be in two places at once. i still think it is important to be aware and engaged in the world around you. otherwise we can just put her in a room, leave the lights on low, and check in on her in thirty years and see what happened. maybe then we will know?","['Texting during activities', 'Distraction from surroundings', 'Multitasking limitations', 'Importance of presence', 'Engaging with reality']",Engaging with reality,0.8125484585762024,"[0.803877592086792, 0.7940127849578857, 0.7715837359428406, 0.7809411287307739, 0.8125484585762024]"
"my granddaughter entered a pageant to get scholarship money for college, was miss nevada and went to miss america. she went on to college at willamette u., graduated magnacumlaude, graduated from georgetown law jd, graduated with distinction georgetown law ll.m and is now a law professor at university of tulsa. she is still beautiful and wise and was able to get this education by scholarships from miss america and many other honors. all contestants are not only there for their beauty. they are there because of substance to their character and a devotion to give back.","['Pageant scholarship college', 'Miss America', 'Willamette University graduate', 'Georgetown Law degrees', 'Law professor']",Willamette University graduate,0.8181433081626892,"[0.7926339507102966, 0.7777031064033508, 0.8181433081626892, 0.7947141528129578, 0.7955943942070007]"
"my great-uncle, charles woollen, was comptroller of the university of north carolina in the early 1900s. unc was america's first public university, with free tuition for all nc residents, because nc wished to have an educated populace. unfortunately, females and blacks were not admitted to unc as were white males, though this has changed. and also unfortunately, unc no longer offers free tuition, and tuition/fees have risen while admission has become much more difficult. i am a unc graduate who also has been unc faculty, and my father and daughters have been unc graduates. perhaps if unc ceased paying top administrators and coaches outrageous salaries and perks, students could again earn degrees without having large debts to pay.","['Charles Woollen, UNC Comptroller', 'UNC, first public university', 'Free tuition, NC residents', 'Exclusion of females and blacks', 'High tuition, difficult admission']","UNC, first public university",0.8269837498664856,"[0.8143270015716553, 0.8269837498664856, 0.8119913339614868, 0.8209313154220581, 0.8250905275344849]"
"my impression is that this commentator's restaurant business is marginal. he seems to have a problem with no-show reservations made through an online reservation service that costs him money. it seems to me that he is missing the concept that having his restaurant appear online, either on resy or opentable, amounts to advertising to the general public. on resy, it is the customers, not him, who pays for the advertising. he seems to be heading toward the idea of making his restaurants more like dinner clubs for regular diners, and also vips, whoever they are. (maybe he means the vips are the people who pay for a reservation.) well, good luck with that. at the restaurants i like it seems they treat everyone who walks in the the door as a friend or a vip, even when they apologize and put you on a waiting list to be seated.","['marginal restaurant business', 'no-show online reservations', 'online reservation advertising', 'dinner club model', 'treating all as VIPs']",no-show online reservations,0.8414415717124939,"[0.8318696618080139, 0.8414415717124939, 0.8190528154373169, 0.8020440340042114, 0.8002105951309204]"
"my indoor cats love scratching stuff. therefore we have scratching posts, cardboard scratching rectangles / circles / squares, next to every piece of furniture we care about. cats almost never scratch on furniture as they prefer these things. really, there's no reason to de-claw.","['Cats scratch furniture', 'Scratching posts essential', 'Cardboard scratchers provided', 'Cats prefer scratching posts', 'Declawing unnecessary']",Cats prefer scratching posts,0.8595236539840698,"[0.8314451575279236, 0.8018243908882141, 0.8017094731330872, 0.8595236539840698, 0.7947788834571838]"
"my maternal georgia grandfather farmed during the roosevelt administration. he opposed president roosevelt because he believed correctly that roosevelt's policies undermined his effort to operate his farm with a profit. my grandfather was a wise man who understood more than he might have been able to voice effectively. my maternal georgia grandfather farmed during the roosevelt administration. he opposed president roosevelt because he believed correctly that roosevelt's policies undermined his effort to operate his farm. my grandfather was a wise man who understood more than he might have been able to voice effectively how subsidies undermined farming. i wish he could read professor folsom's appraisal. thank you, i want to read your book.","['Georgia grandfather farmed', 'Roosevelt administration', ""Opposed Roosevelt's policies"", 'Farm profitability undermined', 'Subsidies undermined farming']",Georgia grandfather farmed,0.8211084008216858,"[0.8211084008216858, 0.7898266315460205, 0.8118860721588135, 0.7974721789360046, 0.8117151260375977]"
"my personal experience is that people are getting dumber. in the last few years, i have actually had office personnel who literally could not file- did not seem to understand the alphabet. this was unheard of twenty years ago- at least with the alleged degree of education some of these people have. during this recession, which to me does not seem to be over, i have been astounded at the many people hired who do not understand that if i want them to do a certain job, they had better perform it or they won't have a job! they are actually shocked when fired, even when given several verbal and written warnings. and of course i see typos every day in the print media, and not just low quality media either, although i suppose it is due to lack of editors or an over-reliance on spell-checker. i am getting more forgetful because of age but i still seem to have a better grasp of general things then the kids half my age. maybe their brains are disturbed by all the things they are exposed to at much too young an age- like television or texting.","['People getting dumber', 'Office personnel incompetence', 'Lack of job understanding', 'Media typos increasing', ""Younger generation's grasp of general things""]",People getting dumber,0.8238834738731384,"[0.8238834738731384, 0.8065041303634644, 0.8036330938339233, 0.8164291977882385, 0.8227848410606384]"
"my pursuit of my 'right weight' also includes a daily cardio & weightlifting routine, cycling (18-20 miles a trip), hiking (6-10 miles) and the like when i'm not in the gym, visits with my physician, a nutritionist (confirming my already stellar diet) and an endocrinologist. and here i sit still, @ a 35 bmi. there are nights i've cried myself to sleep, exhausted and sore while my body mocks my attempts to reach my 'right' bmi. and while i will likely never, ever get there, i take comfort in my fitness. yes, fitness. my blood sugars are stellar, my cholesterol good, blood pressure low and resting heart rate my doctor's envy. are all obese people this way? of course not. but as discussed now, i would be labeled a high medical risk for 'failing to be thin' and fair game for discrimination. tell me how these things would apply to me, oh sage ones who think everyone is fat because they want to be.","['Right weight pursuit', 'Daily cardio & weightlifting', 'Physician, nutritionist, endocrinologist visits', 'High BMI despite fitness', 'Fitness despite high BMI']",Daily cardio & weightlifting,0.8232741355895996,"[0.8150195479393005, 0.8232741355895996, 0.8046281337738037, 0.8093056082725525, 0.8063698410987854]"
"my respect for doctors plummets still further with this ignorant, scientific clap trap. before this doctor opens her mouth she should research not just parrot propaganda question everything! herd immunity was coined after noticing the if around 65% of the population had had the illness then some population immunity was conferred was never about vaccination - which is not immunisation btw check how many of the outbreaks are in vaccinated children ( don't they work) and check the severity ( don;t they work at all?) there is further the danger of causing the disease to be far more severe as the natural immunity of the population disappears ( check what measles did in the south pacific) and then there is the compromised immune systems due to the injected toxins under the guise of adjuvants you are told that vaccines don't cause sids and autism etc etd well listed as side effects on the vaccine inserts! america has very poor child health and is the most vaccinated country on earth down around 197 now go and do some independent research and try to sort out your country","[""Doctor's ignorance and propaganda"", 'Herd immunity misconception', 'Vaccine effectiveness questioned', 'Vaccine side effects', 'Poor child health in vaccinated countries']",Poor child health in vaccinated countries,0.827271580696106,"[0.8089355826377869, 0.7940112948417664, 0.7952812910079956, 0.7891096472740173, 0.827271580696106]"
"my son contracted pertussis at the age of 45. i suffered a spider bite and he accompanied me to a clinic in australia (we were there on holiday) and he apparently contracted the disease in the waiting room. adults who lived in the australia were urged to receive a booster because of an epidemic they were experiencing at the time. obviously, there were some people in the waiting room who had not been vaccinated. chris, my son, was living in london at the time and the adults there were not reminded to be re-vaccinated. although my son was a healthy adult, he was ill for over a month with pertussis. not only was he unable to actively enjoy his vacation but he was unable to travel back to london to work until his illness resolved. luckily his two very young children had been vaccinated and he was the only one in the family who got sick. this particular communicable disease can be fatal, especially for young children or those who are immune suppressed. if you don't want your children to be vaccinated you may want to think of others who may suffer from your decision.","['Pertussis in adults', 'Australian pertussis epidemic', 'Pertussis transmission in waiting room', 'Unvaccinated individuals', 'Pertussis vaccine importance']",Australian pertussis epidemic,0.8300579786300659,"[0.799458920955658, 0.8300579786300659, 0.8045108318328857, 0.8155291080474854, 0.7974539995193481]"
"my take away lesson from these years of aca is that we were sold a political promise that like too many was a lie. the republicans dont have to raise their little finger for this program to fail, it will die of its own losses. where are the number guys and what do they say about it now, the guys who were touting the program for mr. obama? its a wonderful warm and fuzzy notion to fund healthcare for everyone, and in countries that pay their doctors around 50,000 a year and drugs aren't outrageous etc etc, it may be feasible, but thats not the usa. check out how much money the drug companies pay our politicians for example. those tens of millions of dollars comes from the citizens and their insurance in an endless cycle of financial and political imbalance that is always spiraling towards that 1%.","['Political promise broken', ""ACA's inherent flaws"", 'High US healthcare costs', 'Pharmaceutical industry influence', 'Financial and political imbalance']",Financial and political imbalance,0.8238542675971985,"[0.8174874782562256, 0.8020262122154236, 0.8185838460922241, 0.8010518550872803, 0.8238542675971985]"
"my wife and i are long-time vegans raising a healthy vegan child. our wonderful daughter is above-average in height and in the 95th percentile in head size. she has hit virtually every developmental milestone at least a month ahead of average, and she has been regularly declared healthy and above average by our pediatrician, who has decades of experience with thousands of children and who has declared that he is comfortable with our vegan choice. we know at least a dozen other vegan children who are healthy and high-functioning. that's consistent with the findings of the american dietetic association, the nation's largest organization of nutrition scientists, which has issued a position paper written by experts who reviewed the existing peer-reviewed literature and found that well-planned vegan diets are healthful for infants and children. the considered opinion of such experts--and of our pediatrician--are what we rely on to make decisions about our child. we don't tend to factor in the opinions of cookbook writers.","['Vegan child health', 'Above-average development', 'Pediatrician approval', 'American Dietetic Association support', 'Well-planned vegan diets']",Well-planned vegan diets,0.8447758555412292,"[0.8081411719322205, 0.8408344984054565, 0.7980517745018005, 0.8137931227684021, 0.8447758555412292]"
"my wife and i married at 24. we waited and had our first son at 31. it took 5 years to have a second although we wanted our kids 2 years apart. we wanted a third, a daughter, but it did not happen and after 38 we were taking no chances. we watched at the play ground how mothers in their late teens and early 20's acted. the energy of the young mothers put us to shame. we waited for the usual economic reasons although my wife was looking at nursery furniture and prams at 26. my son was born 2 weeks after i was admitted to the ny bar. now i have two fine sons., 48 and 43. they are good, smart, funny and loving sons and arrow straight. total product: one intelligent and beautiful grand daughter now entering college. i have lived a very long time and i don't have many regrets but the biggest regret is waiting too long to have children and maybe to have had 3 instead of 2. my wife so much wanted a daughter. a grand daughter helps. yet we will not dance at her wedding and see her children.","['Married at 24, first son at 31', 'Seven-year gap between sons', 'Desired third child, a daughter', 'Regret at delaying parenthood', 'Granddaughter entering college']","Married at 24, first son at 31",0.8225916624069214,"[0.8225916624069214, 0.8204207420349121, 0.8145432472229004, 0.8054211139678955, 0.8068708777427673]"
"my wife was considered low risk. it was our second child, and the delivery went fine until she started bleeding after the placenta came out. after a few days in the icu she was fine, but if she had the delivery at home she'd be dead right now. is there a way to judge the risk of problems before labor? i have no idea. however, if something does happen during labor and delivery it'll happen fast, and wouldn't you rather be in a place that's prepared to deal with emergencies?","['Low-risk pregnancy complications', 'Postpartum hemorrhage', 'Home birth risks', 'Emergency preparedness', 'Hospital delivery advantages']",Low-risk pregnancy complications,0.8350145816802979,"[0.8350145816802979, 0.8105157017707825, 0.8092805743217468, 0.8031965494155884, 0.7999996542930603]"
"my work, as a network engineer, takes me to foreign countries for months at a time. europe, south america, south asia. wherever i go the business meetings are always conducted in english, because foreign universities require it for professional degrees however.... at lunch time, all the engineers switch to their national language; and short of asking a question, you'll just be sitting there, silently eating your meal. in splendid isolation, as the saying goes. on occasion, the table may wander off into two or three languages. about 30% of eu professionals speak 3 or more languages.20% speak four or more. the same is true back in my office in silicon valley. business is conducted in english, but if you want to go out for lunch with co-workers it can require knowing telugu, hindi, mandarin, vietnamese, korean, japanese, et al. the us is losing its technical lead over the rest of the world, and foreign professionals increasingly resent having to speak english because ""there's an american in the room"". since i create the project requirements and network architecture for foreign companies, not understanding their language can lead to expensive mistakes.","['International network engineering', 'Multilingual work environment', 'Language barriers in business', 'Global technical leadership', 'Cultural communication challenges']",International network engineering,0.8152033686637878,"[0.8152033686637878, 0.795752763748169, 0.7961328029632568, 0.8000083565711975, 0.7973929643630981]"
"no choice ! john stewart mill defined freedom as all inclusive except when it infringes on that of others. so, if parents decided not to have their children vaccinated... ok. but this choice puts others at risk. it has been said that certain vaccines or combinations of them lead to autistic spectrum disorders based on anecdotal evidence. though sincere these people know nothing about science and the scientific method and when two events occur simultaneously -- it may be the ""false cause and effect fallacy."" and in the present case this is what exactly is going on. and there is agreement about this in the medical and scientific community. students in high school and college who take biology, chemistry, physics... are apt to learn just facts in favor of what the scientific method is all about.","['Individual freedom vs. public health', 'Vaccination choice', 'Autism and vaccines', 'Anecdotal evidence fallacy', 'Scientific consensus on vaccines']",Scientific consensus on vaccines,0.8304817080497742,"[0.8290194869041443, 0.7910100221633911, 0.8112908601760864, 0.7847641110420227, 0.8304817080497742]"
"no privatization. it will cost us more and the quality, and coverage, will be poor. that's how private companies roll, for profit only. eliminating health care for all, but especially the most vulnerable, has been a republican dream for decades.","['No privatization', 'Higher costs', 'Poor quality', 'Reduced coverage', 'Vulnerable harmed']",No privatization,0.8561093211174011,"[0.8561093211174011, 0.8187078833580017, 0.8337582945823669, 0.8135859966278076, 0.8126627206802368]"
"no, no no- this is just another conservative ploy to defund pubic institutions and make them (for profit) private. read diane racitch's ""death and life of the great american school system"". a former bush ""supply sider"" discounts the widespread mantra that charter schools and choice are good for education. i have worked with home schooled children (mostly for religious reasons) and have not been impressed with the so called advantages.","['Conservative ploy defund public institutions', 'For-profit private schools', 'Diane Ravitch\'s ""Death and Life""', 'Charter schools and choice', 'Homeschooling disadvantages']",For-profit private schools,0.8456668257713318,"[0.841297447681427, 0.8456668257713318, 0.8251127600669861, 0.8374687433242798, 0.814802885055542]"
"no. absolutely not. if a parent (a *qualified* parent) wishes to homeschool their children it should be at their expense, sam eas any private school. they do not have the right to financially undermine the public school system. homeowners without children pay school taxes too, while never utilizing the system.","[""Homeschooling at parent's expense"", 'No public funding for homeschooling', ""Qualified parents' choice"", ""Homeowners' school tax contribution"", 'Financial protection of public schools']",No public funding for homeschooling,0.8522636294364929,"[0.8469939827919006, 0.8522636294364929, 0.8089298009872437, 0.833256721496582, 0.8375421762466431]"
"nowhere did justice ginsburg make any political statement whatsoever. she is stating a hypothetical, which is something that happens constantly in courts and in legal discussions every day. hypothetically, if trump were elected, she would hypothetically be confused, wish to leave the us and hypothetically wish to live in another country. now had any judge said, i would advise any sane person to vote against trump or to remain in the us if he's elected, that would clearly constitute political speech advising others and would most likely be unacceptable. whether it were legal or not depends on the context. in conversations with family members and close friends, justices are afforded the same rights of free speech as anyone else. beyond that, speaking of hypotheticals is the safest choice.","['Ginsburg made no political statement', 'Hypothetical scenario discussed', 'Hypotheticals common in legal discussions', 'Judge advising against vote is political speech', 'Free speech rights for justices']",Judge advising against vote is political speech,0.8286852836608887,"[0.8263041377067566, 0.7703133821487427, 0.8117876052856445, 0.8286852836608887, 0.8207262754440308]"
"nyc should be using its resources for mass transit - not bicycles. bicyclists are not former car drivers, they are former mass transit users. bicycling will not reduce car use, but it will reduce mass transit use. fewer mass transit users means it is easier to cut mass transit funding etc. low income residents, the disabled and the elderly rely heavily on mass transit. bicycling benefits young people. cycling is great in low density european cities with low-rise buildings - but not in high-density nyc with one high-rise after another. the number of people (particular affluent people who are more likley to have cars, get deliveries such as frsh direct etc), the number of skyscrapers etc is the cause of car traffic in nyc.","['Mass transit funding crucial', 'Bicycles reduce transit use', 'NYC density unsuitable for cycling', 'Cycling benefits young, affluent', 'Car traffic caused by high density']",Bicycles reduce transit use,0.8235046863555908,"[0.8218483328819275, 0.8235046863555908, 0.8145930171012878, 0.817644476890564, 0.8222984075546265]"
"nationalizing the banks would only move them from a bureaucracy that is too big to one that is even larger. if we do nationalize them, at least do it the way we created government motors, creating smaller leaner institutions. i would support the warren-mccain glass-steagall act update. the one issue overlooked in this discussion is the lobbying power of wall street bankers that is a roadblock to host of issues from tax reform to their war on the poor to regulation. could i suggest that a change in the phraseology from too big to fail to too big to regulate?","['nationalizing banks creates larger bureaucracy', 'smaller, leaner nationalized institutions', 'Warren-McCain Glass-Steagall Act update', 'Wall Street lobbying power', '""too big to regulate"" phraseology']",nationalizing banks creates larger bureaucracy,0.855789065361023,"[0.855789065361023, 0.8297874331474304, 0.8251030445098877, 0.8299002051353455, 0.8333516716957092]"
"necessity is the mother of all invention. never bet against human ingenuity, especially when survival is on the line. the technology we need to move beyond fossil fuels exist today - wind, solar, efficiency improvements like led lighting, and especially nuclear power. i can't imagine what technology we will have in 50 years - carbon sequestration, fusion reactors, space elevators, orbital solar platforms - there is no point even guessing, but i am very sure technology continues to outpace population growth, and we continue to solve problems faster than we create them. we might be slow on global warming, but science and engineering are key to survival. as issac asimov said, ""i chose solution, i chose technology""","['Human ingenuity & survival', 'Existing clean energy technology', 'Future technological advancements', 'Technology outpacing population', 'Science & engineering for survival']",Science & engineering for survival,0.832383930683136,"[0.8221253752708435, 0.8242263197898865, 0.82045978307724, 0.8192321062088013, 0.832383930683136]"
"never. the child is too young to have free will. it should be left to the child as an adult to select a religion or to select none. until then, health and welfare should be granted and protected aside from a parent or a church. and women's health should be above all religious interpretation and separate from any religion's views. we have separation of church and state and this should be the predominant principle of being a us citizen. any church that objects should be denied tax status and ruled a rogue organization.","[""Child's free will delayed"", 'Health and welfare paramount', ""Women's health above religion"", 'Separation of church and state', 'Deny tax status to objecting churches']",Women's health above religion,0.8527495861053467,"[0.8317640423774719, 0.8263629078865051, 0.8527495861053467, 0.8521771430969238, 0.831463634967804]"
"nice post. i have a similar situation with one of the people i cook for. he has high blood pressure and is on a salt-restricted diet, but doesn't follow it very well. he always adds salt to my dishes, but no one else does. i think we all have different tolerances for salt and different palates. everyone needs to be able to make their own decisions. i'm also with you on sugar. even before i got early type 2 diabetes, i was reducing the sugar in recipes because they tasted too sweet to me. the amount of sugar overwhelmed the other flavors. but that's another topic for another day. :)","['Salt-restricted diet', 'High blood pressure', 'Individual salt tolerance', 'Sugar reduction in recipes', 'Personal dietary choices']",Salt-restricted diet,0.8481225371360779,"[0.8481225371360779, 0.8144802451133728, 0.830211877822876, 0.8288606405258179, 0.8230160474777222]"
"nick, homeschooled kids are part of society. they just don't go to public school, same as private school kids. in my state, the state athletic organization that oversees high school sports created guidelines for homeschooler participation in high school sports. they must meet academic and other requirements that enrolled kids must meet, but as long as they do, they are eligible. the overseeing organization realized that excluding homeschoolers was indeed discriminatory, and set about creating a system within which they could participate. in other states, there are laws on the books that require schools to allow homeschoolers to participate in school activities. my daughter was very involved in sports, and very talented at it, and she took advantage of both elite leagues and her high school teams (she was an enrolled student, not a homeschooler). the elite leagues are available to those who can make the teams, true, and most serious athletes participate in them. it's the lack of programs for the average kid after the age of 14 that's a problem. also, even those who can make the elite teams can't always afford the fees.","['Homeschoolers in society', 'Homeschool sports participation', 'State guidelines for homeschoolers', 'Discriminatory exclusion of homeschoolers', 'Lack of programs for average teens']",State guidelines for homeschoolers,0.8348128199577332,"[0.8207454085350037, 0.8182602524757385, 0.8348128199577332, 0.8264244794845581, 0.8240676522254944]"
nine people....deciding for all us citizens....: not democracy in action. nine people...are not reflective of all us citizens; do not represent all us citizens. nine people...could topple our democracy....by simply saying....we are the rule of law. and. they are not ...the rule of law...the people are.,"['Nine people deciding for citizens', 'Not reflective of all citizens', 'Do not represent all citizens', 'Nine people could topple democracy', 'People are the rule of law']",Nine people deciding for citizens,0.8589112162590027,"[0.8589112162590027, 0.8453762531280518, 0.8520926237106323, 0.8577911853790283, 0.8475603461265564]"
no greece will not bring down the eu but its the end for them as they turn into a 3rd world country over the next few years. their economy is small and the people getting the benefit of been in the eu are going to feel something they have not felt in the last 60 years real pain and fear of been a small country and economy. good luck on your new life without any benefit.,"[""Greece's EU exit"", 'Economic hardship in Greece', 'Greece as a 3rd world country', 'Pain and fear for Greeks', 'Loss of EU benefits']",Greece as a 3rd world country,0.8426291942596436,"[0.8182365298271179, 0.8310587406158447, 0.8426291942596436, 0.8316501379013062, 0.8296432495117188]"
